SAMPLE_ID	SAMPLE_NAME	PUBCHEM_SID	PRIMARY_MOA	ASSAY_NAME	LIBRARY	CAS	ALIAS	AC50	LOG_AC50	AUC	CURVE_CLASS2	DATA_POINTS	DRUG_NAME	EFFICACY	MAX_RESPONSE	P_HILL	R2	GENE_ID	GENE_SYMBOL	SMILES	SUPPLIER	SUPPLIER_ID	DATA0	DATA1	DATA2	DATA3	DATA4	DATA5	DATA6	DATA7	DATA8	DATA9	DATA10	DATA11	DATA12	DATA13	DATA14	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14
NCGC00182990-01	Tandospirone	144206869	Serotonin 1a (5-HT1a) receptor Partial Agonist	DPI_SARS-CoV-2_General	2019_NPC_01	87760-53-0	Tandospirone citrate; Sediel; 			-20.2340713495	4	7	LS-178008;TANDOSPIRONE;Sediel;CIPLUS_196843;CIPLUS_667992;TANDOSPIRONE CITRATE;tandospirone;Tandospirone;tandospironum;SM-3997;sm 3997;(3A-A,4B,7B,7A-A)-HEXAHYDRO-2-(4-(4-(2-PYRIMIDINYL)-1-PIPERAZINYL)-BUTYL)-4,7-METHANO-1H-ISOINDOLE-1,3(2H)-DIONE DIHYDROGEN CITRATE;SM 3997;Tandospirone citrate;LS-90979;4,7-Methano-1H-isoindole-1,3(2H)-dione, hexahydro-2-(4-(4-(2-pyrimidinyl)-1-piperazinyl)butyl)-, (3aalpha,4beta,7beta,7aalpha)-, 2-hydroxy-1,2,3-propanetricarboxylate (1:1);3a,4,7,7a-hexahydro-2-(4-(4-(2-pyrimidinyl)-1-piperazinyl)butyl)-4,7-methano-1H-isoindole-1,3(2H)-dione;	0	-4.31421257					O=C4N(CCCCN1CCN(CC1)c2ncccn2)C(=O)[C@@H]5[C@H]3CC[C@H](C3)[C@H]45	Pharmaron	PH-NIH-172250	-4.97906228	-0.63772082	-4.36499232	-9.18805027	-4.1897173	-2.48996392	-4.31421257									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00249110-03	Sucralose	170466823		DPI_SARS-CoV-2_General	2019_NPC_01	56038-13-2				-29.5884151533	4	7		0	-10.20506451					O[C@H]1[C@H](O[C@H](CO)[C@H](Cl)[C@@H]1O)O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O	Microsource	01505953	-6.9445453	-5.90075012	-5.54458824	-5.67637394	-3.50961782	-7.27679252	-10.20506451									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00091455-09	Celecoxib	170464693	Cyclooxygenase-2 Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	169590-42-5	; 5   Celecoxib (Celebrex);Celecoxib; Celecoxib; Celebrex;CELECOXIB	12.4181106199	-4.9059444758	-24.694006475	-2.2	7		-56.9563509144	-40.87602342	0.0003417165	0.9923615589	5743	PTGS2	NS(=O)(=O)c1ccc(cc1)n3nc(cc3c2ccc(C)cc2)C(F)(F)F	Microsource	01503678	4.15123569	3.57954407	4.93529283	0	-1.80936913	-15.22943239	-40.87602342									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00183838-01	Perisoxal citrate	144206844		DPI_SARS-CoV-2_General	2019_NPC_02	14838-45-0		11.0676527398	-4.9559444758	-4.8529465042	4	7	Perisoxal Citrate;perisoxal, (S)-isomer;1-Piperidineethanol, alpha-(5-phenyl-3-isoxazolyl)-, citrate (2:1);LS-115490;perisoxal citrate (2:1);Perisoxalum;CIPLUS_213305;CIPLUS_744614;LS-115487;perisoxal citrate;3-(1-hydroxy-2-piperidinoaethyl)-5-phenyl-isoxazol (german);Isoxal;CIPLUS_791151;1-Piperidineethanol, alpha-(5-phenyl-3-isoxazolyl)-;3-(1-hydroxy-2-piperidinoethyl)-5-phenylisoxazole;PERISOXAL;perisoxal citrate (1:1);perisoxal;perisoxalum;31252-S;isoxal;alpha-(5-phenyl-3-isoxazolyl)-1-piperidineethanol;Perisoxal citrate;perisoxal, (R)-isomer;PERISOXAL CITRATE;CIPLUS_742412;perisoxal, (+-)-isomer;Perisoxal;	-17.4426580399	-15.3688817	0.0049989678	0.9697927815			OC(CN1CCCCC1)c2cc(on2)c3ccccc3.O=C(O)C(O)(CC(=O)O)CC(=O)O	Pharmaron	PH-NIH-153178-6	1.39656408	0	0	1.73514487	3.09150964	-1.5266817	-15.3688817									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00389841-01	LINACLOTIDE (1 mg/ml)		Heat-stable enterotoxin receptor Agonist	DPI_SARS-CoV-2_General	2019_NPC_02	851199-59-2		4.2694018929	-5.3696329617	-19.0022091807	4	7		-17.444965044	-15.78747087	0.0172700312	0.9412490034			C[C@@H](O)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CSSC[C@H](NC(=O)CNC1=O)C(=O)N[C@@H](CC4=CC=C(O)C=C4)C(O)=O)NC(=O)[C@H](CC5=CC=C(O)C=C5)NC(=O)[C@H](CCC(O)=O)NC3=O)C(=O)N[C@@H](CC(N)=O)C(=O)N6CCC[C@H]6C(=O)N[C@@H](C)C(=O)N2	Microsource	01504425	2.67058198	-1.42992446	0.63992874	-2.0461614	-0.22574436	-6.84892897	-15.78747087									1.0599999999E-9	5.32E-9	2.6599999999E-8	1.33E-7	6.64E-7	0.0000033199999999	0.0000166								
NCGC00091635-09	Fenthion	170466807	Acetylcholinesterase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	55-38-9		12.4181106199	-4.9059444758	-10.5645823279	-3	7		-32.761412892	-31.05117741	0.0031096542	0.976356538			Cc1cc(ccc1SC)OP(=S)(OC)OC	Bosche	F1401	0	4.8843062	3.42424021	0	0	0	-31.05117741									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00185751-06	Cefuroxime Axetil			DPI_SARS-CoV-2_General	2019_NPC_02	64544-07-6		11.0676527398	-4.9559444758	-37.4348244806	-2.2	7		-34.5557933254	-35.16624649	0.0005613152	0.9901802458			[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N\OC)\C3=CC=CO3)C(=O)OC(C)OC(C)=O	Enzo	AC3055	-3.75268792	-2.50179029	-3.25590117	-5.11423427	-1.46139771	-11.06257046	-35.16624649									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00159483-04	Hydroxychloroquine sulfate	170464696	Autophagy Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	747-36-4	; Hidroxicloroquina;Plaquenil???;Hydroxychloroquine sulfate; Oxychlorochin;Plaquenil; Plaquenil;HYDROXYCHLOROQUINE SULFATE; Hydroxychloroquine sulfate; Hydroxychloroguine			-1.8892231351	4	7		0	-1.96699703			84557	MAP1LC3A	O=S(=O)(O)O.CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12	Microsource	01503978	1.35308499	-1.09218853	1.48911798	0.23829232	2.96147795	-2.6779816	-1.96699703									2.13E-10	1.0599999999E-9	5.32E-9	2.6599999999E-8	1.33E-7	6.64E-7	0.0000033199999999								
NCGC00167529-02	Itopride hydrochloride	170465974	Acetylcholinesterase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	122892-31-3				8.4471122176	4	7		0	3.12990534			43	ACHE	Cl.COc1cc(ccc1OC)C(=O)NCc2ccc(OCCN(C)C)cc2	Sequoia	SRP02400i	0	0	0	4.84764867	4.87845448	0	3.12990534									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00181297-01	Mebrofenin	144206328		DPI_SARS-CoV-2_General	2019_NPC_02	78266-06-5	Mebrofenin; Mebrofenino; 			12.8015970813	4	7	Technetium (99mTc) mebrofenin;TECHNETIUM TC-99M MEBROFENIN KIT;mebrofeninum;Mebrofenin;Mebrofenine;CIPLUS_191790;technetium Tc 99m mebrofenin;MEBROFENIN;Technetium Tc 99m Mebrofenin;2,2'-((2-((3-BROMO-2,4,6-TRIMETHYLPHENYL)-AMINO)-2-OXOETHYL)IMINO)DIACETIC ACID;Mebrofenin ((3-Bromo-2,4,6-trimethylphenylcarbamoyl) methyliminodiacetic acid);Mebrofeninum;mebrofenine;Mebrofenino;SQ-26962;	0	0.44712933					Cc1cc(C)c(Br)c(C)c1NC(=O)CN(CC(=O)O)CC(=O)O	ACC	mebrofenin	4.47409189	2.93608076	2.27608354	4.65589411	3.06774707	0.7093198	0.44712933									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00253598-01	Sulfacytine	170465286	Dihydropteroate synthetase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	17784-12-2		11.0676527398	-4.9559444758	-17.8627942929	4	7		-24.82591062	-23.18825885	0.0044711979	0.9714537817			O=C1N=C(C=CN1CC)NS(=O)(=O)c2ccc(N)cc2	GVK	FFS-11-286-NCI-041	-0.4090722	-0.69636181	-2.86368843	1.89881356	0.52022535	-6.52472178	-23.18825885									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00160485-01	Diamthazole	144205400		DPI_SARS-CoV-2_General	2019_NPC_02	95-27-2	Diamthazole; Asterol; 			-12.221109844	4	7	DIAMTHAZOLE HYDROCHLORIDE;diamthazole dihydrochloride;CIPLUS_151863;Benzothiazole, 6-(2-diethylaminoethoxy)-2-dimethylamino-, dihydrochloride;amikazol;DIMAZOLE DIHYDROCHLORIDE;DIAMTHAZOLE;Dimazole Dihydrochloride;diamthazole;dimazole;dimazol;Dimazole dihydrochloride;Dimazol;6-(2-diethylaminoethylaminoethoxy)-2- dimethylaminobenzothiazole;Dimazole;Asterol;Diamthazole;CIPLUS_207319;LS-40729;dimazolum;DIMAZOLE-DIHYDROCHLORIDE;CIPLUS_166123;dimazole hydrochloride;Dimazolum;DIMAZOLE;	0	-9.17090805					CCN(CC)CCOc1ccc2nc(sc2c1)N(C)C	InterBioScreen	STOCK1S-45555	-1.57922727	-0.1409134	-4.42324371	-1.20431214	-2.44516788	-2.48027057	-9.17090805									4.25E-9	2.13E-8	1.06E-7	5.32E-7	0.00000266	0.0000133	0.0000664								
NCGC00025155-07	Omacetaxine mepesuccinate		Alkaloid	DPI_SARS-CoV-2_General	2019_NPC_02	26833-87-4		0.5546966259	-6.2559444758	-29.6134272281	4	7		-6.4937999439	-12.86210341	0.4021443676	0.5099647639		RPL3	COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@H]\1[C@H]2C3=CC4=C(OCO4)C=C3CCN5CCC[C@]25\C=C1OC	MedChem Express	HY-14944	-3.56308816	-1.39758368	-7.54084527	-2.19114655	-13.4757503	-4.60822999	-12.86210341									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00167984-01	Tiquizium bromide	144206157		DPI_SARS-CoV-2_General	2019_NPC_02	71731-58-3	Tiquizium bromide; Bromuro de tiquizio; 	12.4181106199	-4.9059444758	-40.8601879075	4	7	CIPLUS_214419;tiquizium bromide;thiaton;Bromuro de tiquizio;Tiquizium Bromide;bromide (cis)-isomer;Tiquizii bromidum;LS-176911;tiquizii bromidum;TIQUIZIUM BROMIDE;bromure de tiquizium;Tiquizium bromide;3-(di-2-thienylmethylene)-5-methyl-trans-quinolizidinium bromide;3-(Di-2-thienylmethylene)-5-methyl-trans-quinolizidinium bromide;LS-142883;Thiaton;Bromure de tiquizium;HSR 902;HSR-902;	-11.7378724561	-18.34181611	0.0091661598	0.958542015			[Br-].C[N@@+]14CCCC[C@@H]4CC\C(C1)=C(/c2sccc2)c3cccs3	Bosche	T6489	-6.06025573	-8.09212502	-8.45971731	-6.63423988	-6.52757646	-9.03795566	-18.34181611									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00166088-02	Decitabine	170465126	DNA Methyltransferase (DNMT) Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	2353-33-5	 ;5-Aza-2 -deoxycytidine; Dacogen; 5-Aza-2??-deoxycytidine;Decitabine; Decitabine	17.5410474839	-4.7559444758	-40.4909981505	4	7		-14.8538195841	-16.05029023	0.0163142111	0.9435468133	1786	DNMT1	NC1=NC(=O)N(C=N1)[C@H]2C[C@H](O)[C@@H](CO)O2	Tocris	2624	-5.99569143	-5.33877391	-7.82091589	-7.7934131	-8.55961021	-10.5035825	-16.05029023									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00159474-03	Fluprednisolone	170465086	Glucocorticoid receptor Agonist	DPI_SARS-CoV-2_General	2019_NPC_01	53-34-9				-22.0300893574	4	7		0	-2.46381587					OCC(=O)[C@@]4(O)CC[C@@H]3[C@]4(C)C[C@H](O)[C@H]2[C@H]3C[C@H](F)C1=CC(=O)C=C[C@@]12C	SIGMA	34206	-3.47348292	-4.28812276	-7.87453389	-4.969022	-7.6866467	-1.47365212	-2.46381587									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00163169-05	Pizotifen	170466311	Antimigraine drugs	DPI_SARS-CoV-2_General	2019_NPC_01	15574-96-6	 Pizotyline;Pizotyline;PIZOTIFEN MALATE; Pizotifen malate;PIZOTYLINE MALATE; ; Pizotifeno;Pizotifen malate; Polomigran; Pizotifen hydrogen malate; Sandomigran	8.7913490634	-5.0559444758	-15.8890126063	4	7		-29.081734308	-25.48477859	0.0003639117	0.9921218854		CHRM1	CN1CC/C(CC1)=C3\c4ccccc4CCc2sccc23	BIOMOL	NS740	2.27289231	0.78921006	1.17228437	0	1.93625336	-9.60922811	-25.48477859									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00262543-01	Midecamycin		Ribosome Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	35457-80-8				5.5081273893	4	7		0	1.67911335					CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@@H](O)[C@H](C)C[C@H](CC=O)[C@H](OC2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@H]1OC	Prestwick Chemical, Inc.	Prestw-153	2.62433813	2.03053894	-0.18986897	-0.45600168	0.84832355	1.841413	1.67911335									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00016279-05	Aminohippuric acid	170465155		DPI_SARS-CoV-2_General	2019_NPC_01	61-78-9				11.5461329549	4	7		0	3.64502801					O=C(NCC(=O)O)c1ccc(N)cc1	Vitas	STK801822	2.72311379	3.32543309	0.5044966	1.87874683	2.79906613	2.62716601	3.64502801									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00021122-08	Alverine citrate	170466248		DPI_SARS-CoV-2_General	2019_NPC_01	5560-59-8		0.4943738883	-6.3059444758	-8.4923433897	4	7		-11.083489828	0.05576538	0.5582496618	0.3618321009			O=C(O)C(O)(CC(=O)O)CC(=O)O.CCN(CCCc1ccccc1)CCCc2ccccc2	Microsource	01500109	1.03357297	0	0.51911969	3.96066923	-20.90290819	1.8598506	0.05576538									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00263897-02	PREDNISOLONE HEMISUCCINATE			DPI_SARS-CoV-2_General	2019_NPC_02	2920-86-7		15.6334750258	-4.8059444758	-38.5528392439	4	7		-18.0384074079	-22.64186843	0.040423422	0.9049423394			C[C@]12C[C@H](O)C3C(CCC/4=C/C(=O)/C=C\[C@]34C)C1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O	Microsource	01505450	-7.77127795	-3.77694102	-8.85351961	-7.16273414	-3.44319559	-7.30928222	-22.64186843									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00378907-01	Edoxaban tosylate monohydrate		Coagulation Factor X Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	1229194-11-9				6.9099133882	4	7		0	-2.36883413					CN1CCC2=C(C1)SC(=N2)C(=O)N[C@@H]3C[C@H](CC[C@@H]3NC(=O)C(=O)NC4=NC=C(Cl)C=C4)C(=O)N(C)C	MedChem Express	HY-10264B	4.13188744	0	4.77954103	2.5559479	2.0079367	-1.67700113	-2.36883413									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00016878-04	Piretanide	170465869	Cystic fibrosis transmembrane conductance regulator Antagonist	DPI_SARS-CoV-2_General	2019_NPC_01	55837-27-9				-10.1347466002	4	7		0	-8.17216294					O=C(O)c2cc(c(Oc1ccccc1)c(c2)N3CCCC3)S(N)(=O)=O	Prestwick Chemical, Inc.	Prestw-1047	0.65596786	-2.00112395	-1.39163072	1.08611132	-3.78368776	-2.88124397	-8.17216294									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00183049-01	Zelandopam	144206852		DPI_SARS-CoV-2_General	2019_NPC_01	139233-53-7	ZELANDOPAM; 	12.4181106199	-4.9059444758	-103.6264468796	-2.1	7	ZELANDOPAM;CIPLUS_3879393;zelandopamum;	-111.6457645407	-88.31208334	0.0001797824	0.9944765436			Cl.Oc1ccc(cc1O)[C@H]3CNCc2c3ccc(O)c2O	Pharmaron	PH-NIH-155132	-1.18848789	-8.11444768	-4.40398723	-7.67802945	-17.38060194	-42.92901062	-88.31208334									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00165846-04	Nefazodone hydrochloride	170465078	Serotonin transporter Antagonist	DPI_SARS-CoV-2_General	2019_NPC_02	82752-99-6		13.9333492831	-4.8559444758	-41.3391672172	-2.2	7		-63.0441421268	-48.51828949	0.0000249297	0.9979557338			Cl.Clc1cccc(c1)N4CCN(CCCN3N=C(CC)N(CCOc2ccccc2)C3=O)CC4	Prestwick	Prestw-1152	-1.08904252	0.3441983	0.16174023	-0.92837266	-4.24637027	-16.82638106	-48.51828949									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00092361-06	Prostaglandin E2	174006772	prostaglandin	DPI_SARS-CoV-2_General	2019_NPC_01	363-24-6	; alpha, Prostaglandin E; 15-ketoprostaglandin E; E2alpha, Prostaglandi; Prostenon; E2, Prostaglandi; ; PROSTAGLANDIN E2; Prostaglandin,PGE2; 8-iso-PGE2; Dinoprostone Betadex; Prepidil; alpha, PGE; 15-ketoprostaglandin E1; Dinoprostone; Dinoprostona;Prostaglandin E2; Gel, Prepidi; 8-isoprostaglandin E2; 8,12-epi-PGE2; 8,12-epi-prostaglandin E2; 15-keto-PGE;Dinoprostone; E2 alpha, Prostaglandi; 15-keto PGE1; Prepidil Gel; PGE2 alpha; Prostaglandin E2 alpha			7.3667129934	4	7		0	2.48916377				PTGER2	O[C@@H]1CC(=O)[C@H](C/C=C\CCCC(=O)O)[C@H]1/C=C/[C@@H](O)CCCCC	Tocris	2296	0	0.91382217	0.27783871	0	3.46901487	4.00426851	2.48916377									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00160654-06	Ethylparaben	170465715		DPI_SARS-CoV-2_General	2019_NPC_01	120-47-8				-23.1422994971	4	7		0	-7.46242174					Oc1ccc(cc1)C(=O)OCC	Vitas	STK070911	-3.11524218	-4.17084077	-4.73544393	-3.37371761	-7.46840583	-4.71568677	-7.46242174									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00182026-02	Tiludronate disodium salt hydrate	225144329	Osteoclasts Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	89987-06-4				16.4448859156	4	7		0	3.57227798					O[P]([O-])(=O)C(SC1=CC=C(Cl)C=C1)[P](O)([O-])=O	SIGMA	T4580	0	3.94326503	1.78617473	4.88038725	0	0	3.57227798									2.13E-11	1.06E-10	5.32E-10	2.66E-9	1.3299999999E-8	6.64E-8	3.32E-7								
NCGC00166296-02	L-(+)-Lysine monohydrochloride	225144279	Serotonin 4 (5-HT4) receptor Antagonist	DPI_SARS-CoV-2_General	2019_NPC_01	657-27-2				-2.3264453863	4	7		0	-1.71351804					NCCCC[C@H](N)C(O)=O	Bosche	L1919	-1.58545736	0.8429643	-1.26489727	2.04429729	1.81951987	0.21850704	-1.71351804									2.13E-11	1.06E-10	5.32E-10	2.66E-9	1.3299999999E-8	6.64E-8	3.32E-7								
NCGC00164553-02	Clofarabine	170465145	DNA Polymerase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	123318-82-1	 Clofarabine; ; Clolar;Clofarabine			6.9919589747	4	7		0	0				POLA1	Nc3nc(Cl)nc2c3ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F	Sequoia	SRP03671c	0	0	2.52735736	2.67639903	4.79876161	0	0									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00090868-06	HALOTHANE		GABA-A receptor; anion channel Positive Allosteric Modulator	DPI_SARS-CoV-2_General	2019_NPC_02	151-67-7				-0.5023181489	4	7		0	0.30442848					FC(F)(F)C(Cl)Br	Microsource	01505434	3.21163495	-0.74152787	-0.22268583	-0.78338751	0.15445667	-2.46617813	0.30442848									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00388506-02	Pinaverium bromide			DPI_SARS-CoV-2_General	2019_NPC_02	53251-94-8		6.2237985085	-5.2059444758	-26.0760459311	-2.4	7		-34.912643296	-29.51053608	0.0027391729	0.9778659636			COC1=C(OC)C=C(C[N+]2(CCOCCC3CC[C@H]4C[C@@H]3C4(C)C)CCOCC2)C(=C1)Br	Prestwick	Prestw-1601	3.77118546	0.15015362	2.04167741	-0.14264668	-6.51331892	-14.24276588	-29.51053608									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00181776-02	Dicyclopentamethylenethiuram disulfide	170465709		DPI_SARS-CoV-2_General	2019_NPC_01	94-37-1		6.9832167823	-5.1559444758	-71.5844008128	-2.2	7		-60.5184502948	-49.70216218	0.000223254	0.9938405875			S=C(SSC(=S)N1CCCCC1)N2CCCCC2	Labotest	LT00159442	-1.33856171	-2.82209788	-5.2570008	-8.87701608	-16.44165863	-30.24035774	-49.70216218									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00249894-01	Fosphenytoin	170465016	Sodium channel protein type VIII alpha subunit Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	93390-81-9				3.774664015	4	7		0	4.49671745					OP(=O)(O)OCN1C(=O)C(NC1=O)(c2ccccc2)c3ccccc3	GVK	FFS-11-286-NCI-63	0.27352165	3.34986684	-2.44936755	-2.94228309	2.4082627	1.38218405	4.49671745									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00179342-03	Oxprenolol hydrochloride	170464995	Adrenergic receptor beta Antagonist	DPI_SARS-CoV-2_General	2019_NPC_02	6452-73-9				-16.555842201	4	7		0	-6.15516339					Cl.CC(C)NCC(O)COc1ccccc1OCC=C	Tocris	3288	1.03817429	-3.59675668	-7.0298399	-1.96665342	-3.90894185	-3.54190154	-6.15516339									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00095158-08	Secnidazole		antiprotozoal agent	DPI_SARS-CoV-2_General	2019_NPC_02	3366-95-8				10.0389194572	4	7		0	2.91109737					CC(O)C[N]1C(=NC=C1[N+]([O-])=O)C	Prestwick	Prestw-1340	3.14689357	2.88987965	0	1.39138975	4.2226077	0	2.91109737									4.25E-9	2.13E-8	1.06E-7	5.32E-7	0.00000266	0.0000133	0.0000664								
NCGC00023339-16	Pilocarpine	170464845	Muscarinic acetylcholine receptor M3 Agonist	DPI_SARS-CoV-2_General	2019_NPC_01	92-13-7				3.0216892536	4	7		0	-0.12166992			1131	CHRM3	Cn2cncc2C[C@H]1COC(=O)[C@H]1CC	Enzo	AC214	-3.02810253	2.78789063	1.06992274	0.86537738	-0.05329138	2.6779816	-0.12166992									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00015260-22	CEFACLOR			DPI_SARS-CoV-2_General	2019_NPC_01	70356-03-5, 53994-73-3 [anhydrous]				-0.6418332805	4	7		0	-4.57783073					N[C@@H](C(=O)N[C@H]1[C@H]2SCC(Cl)=C(N2C1=O)C(O)=O)C3=CC=CC=C3	Microsource	01500771	3.59935129	3.58443082	1.03092783	2.17974766	0.44409481	-1.93099243	-4.57783073									4.25E-10	2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999								
NCGC00270540-02	Miglitol	170465326	alpha-Glucosidase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	72432-03-2	Miglitol;Miglitol (Glyset)			0.0596137663	4	7		0	-0.83717833			2548	GAA	OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	Prestwick	Prestw-1169	-0.55723832	2.56185174	-1.5212958	-2.75237939	0.4966376	2.47557309	-0.83717833									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00179246-05	VIOMYCIN SULFATE		70s Ribosome Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	37883-00-4		11.0676527398	-4.9559444758	4.1437300092	4	7		-14.0496599	-10.04138325	0.0023877449	0.9795081295			NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@@H](NC(=O)\C(NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O)=C\NC(N)=O)[C@H]2C[C@H](O)N=C(N)N2	Microsource	01503848	3.45672732	2.01205849	2.39797473	2.20050043	3.74735641	-0.20199173	-10.04138325									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00386215-04	ALOGLIPTIN BENZOATE			DPI_SARS-CoV-2_General	2019_NPC_02	850649-62-6		13.9333492831	-4.8559444758	-7.0854340484	4	7		-29.4477477	-24.53978975	0.0040187836	0.9729893967			CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC3=CC=CC=C3C#N)C1=O	Microsource	01506318	4.12726306	0	0	3.94499918	2.06496685	-1.63002631	-24.53978975									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
